epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,555.388,0.41443,0.32641,1.02424,0.95945,0.93814,0.98386,0.91269,0.36396,0.3159,0.9549,0.0006932,0.0006932,0.0006932
68,563.827,0.4121,0.31854,1.01844,0.96784,0.9307,0.98188,0.91949,0.34331,0.29216,0.95714,0.0006734,0.0006734,0.0006734
69,572.217,0.41411,0.32254,1.01739,0.98346,0.9244,0.98537,0.91614,0.34364,0.30238,0.94941,0.0006536,0.0006536,0.0006536
70,580.63,0.42226,0.32761,1.03838,0.96924,0.92784,0.98445,0.91103,0.37657,0.30797,0.95718,0.0006338,0.0006338,0.0006338
71,588.824,0.42354,0.33199,1.03852,0.9818,0.92712,0.98462,0.9163,0.36885,0.31457,0.94908,0.000614,0.000614,0.000614
72,597.025,0.40165,0.31027,1.02308,0.96263,0.94502,0.98308,0.92581,0.33091,0.27652,0.93581,0.0005942,0.0005942,0.0005942
73,605.433,0.4267,0.32269,1.04285,0.96602,0.93814,0.98417,0.92138,0.32993,0.27597,0.93737,0.0005744,0.0005744,0.0005744
74,613.642,0.39256,0.29802,1.00924,0.97339,0.93814,0.9853,0.92805,0.32922,0.28199,0.93916,0.0005546,0.0005546,0.0005546
75,621.922,0.40406,0.30832,1.0184,0.94975,0.95189,0.98523,0.92386,0.33256,0.28824,0.94073,0.0005348,0.0005348,0.0005348
76,630.124,0.39302,0.29566,1.01017,0.95861,0.95189,0.98458,0.92223,0.34703,0.29223,0.94311,0.000515,0.000515,0.000515
77,638.387,0.39048,0.32025,1.0128,0.96817,0.94059,0.98116,0.92113,0.33455,0.29274,0.93194,0.0004952,0.0004952,0.0004952
78,646.598,0.38383,0.29014,1.01148,0.97456,0.94502,0.97855,0.92151,0.33518,0.27877,0.93178,0.0004754,0.0004754,0.0004754
79,654.814,0.3845,0.29596,1.0042,0.96072,0.94502,0.98219,0.91849,0.34373,0.28871,0.93554,0.0004556,0.0004556,0.0004556
80,663.136,0.39842,0.30336,1.01999,0.96144,0.94239,0.98309,0.91932,0.3393,0.28452,0.93736,0.0004358,0.0004358,0.0004358
81,671.375,0.38753,0.29237,1.01113,0.98917,0.94122,0.98252,0.92145,0.33154,0.27333,0.93661,0.000416,0.000416,0.000416
82,679.48,0.37835,0.28989,1.00916,0.98213,0.94443,0.98556,0.92343,0.33266,0.27353,0.94315,0.0003962,0.0003962,0.0003962
83,687.722,0.37759,0.27985,1.00846,0.97707,0.93127,0.98282,0.92388,0.33366,0.27702,0.93531,0.0003764,0.0003764,0.0003764
84,696.058,0.38049,0.28127,1.00394,0.97155,0.93897,0.98132,0.9231,0.3275,0.27807,0.93661,0.0003566,0.0003566,0.0003566
85,704.303,0.37687,0.27943,1.00116,0.97129,0.92995,0.98424,0.92755,0.32539,0.27544,0.94391,0.0003368,0.0003368,0.0003368
86,712.457,0.36892,0.27968,1.00173,0.95841,0.93814,0.98611,0.92787,0.32409,0.26846,0.93238,0.000317,0.000317,0.000317
87,720.65,0.36435,0.26868,1.01379,0.97352,0.94158,0.98567,0.92696,0.32922,0.27237,0.94006,0.0002972,0.0002972,0.0002972
88,728.84,0.371,0.28029,1.00303,0.95842,0.95064,0.98032,0.91856,0.32461,0.27264,0.94041,0.0002774,0.0002774,0.0002774
89,736.835,0.38255,0.28138,1.01891,0.98426,0.92096,0.98142,0.92469,0.32767,0.27553,0.94132,0.0002576,0.0002576,0.0002576
90,744.996,0.37003,0.26306,1.00606,0.97146,0.9244,0.98238,0.92557,0.32832,0.29162,0.94068,0.0002378,0.0002378,0.0002378
