epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,463.212,0.5135,0.44466,1.05893,0.79453,0.77391,0.81766,0.61293,0.6229,0.54657,1.10477,0.000841835,0.000841835,0.000841835
62,470.67,0.523,0.44518,1.03455,0.79641,0.76829,0.82611,0.63204,0.61255,0.57568,1.10119,0.000828082,0.000828082,0.000828082
63,478.114,0.50319,0.43634,1.04429,0.77597,0.76523,0.78072,0.59885,0.60587,0.57332,1.10941,0.000814329,0.000814329,0.000814329
64,485.516,0.52283,0.44686,1.0532,0.77979,0.78695,0.80112,0.59758,0.62272,0.53857,1.12302,0.000800577,0.000800577,0.000800577
65,493.01,0.50077,0.42681,1.03442,0.79954,0.79482,0.837,0.63701,0.60779,0.5387,1.09311,0.000786824,0.000786824,0.000786824
66,500.485,0.48445,0.41489,1.0354,0.80674,0.7238,0.82275,0.59962,0.62516,0.58307,1.11409,0.000773071,0.000773071,0.000773071
67,508.096,0.48966,0.41013,1.03289,0.82793,0.77966,0.84485,0.63292,0.60127,0.53121,1.08768,0.000759318,0.000759318,0.000759318
68,515.533,0.50963,0.43032,1.04161,0.82206,0.74616,0.82855,0.62225,0.60664,0.57092,1.10278,0.000745566,0.000745566,0.000745566
69,523.317,0.49223,0.40579,1.02187,0.83249,0.73507,0.8362,0.62657,0.62282,0.56323,1.10114,0.000731813,0.000731813,0.000731813
70,531.344,0.49861,0.4113,1.03615,0.86101,0.74545,0.82598,0.63434,0.59514,0.52988,1.09273,0.00071806,0.00071806,0.00071806
71,539.145,0.47843,0.40149,1.02183,0.83424,0.76248,0.83742,0.62658,0.60308,0.5428,1.10109,0.000704307,0.000704307,0.000704307
72,546.934,0.48988,0.41956,1.03553,0.83988,0.71478,0.84279,0.63417,0.61931,0.54012,1.10842,0.000690555,0.000690555,0.000690555
73,554.567,0.47775,0.4107,1.01505,0.875,0.74972,0.84813,0.62077,0.60237,0.52223,1.10137,0.000676802,0.000676802,0.000676802
74,562.034,0.46816,0.39859,1.01858,0.83519,0.7846,0.8202,0.60884,0.61197,0.56857,1.10312,0.000663049,0.000663049,0.000663049
75,569.422,0.45622,0.3823,1.00488,0.83181,0.73005,0.80119,0.61428,0.59909,0.57833,1.09361,0.000649297,0.000649297,0.000649297
76,576.878,0.48031,0.40999,1.02535,0.85062,0.73964,0.81662,0.61742,0.59925,0.54591,1.08982,0.000635544,0.000635544,0.000635544
77,584.535,0.46466,0.38798,1.02404,0.79275,0.7868,0.82215,0.61067,0.6175,0.56312,1.10228,0.000621791,0.000621791,0.000621791
78,592.073,0.46964,0.40029,1.02681,0.82584,0.79368,0.83869,0.62721,0.60373,0.52413,1.09491,0.000608038,0.000608038,0.000608038
79,599.622,0.45749,0.37833,1.01519,0.82544,0.77867,0.82904,0.62396,0.6072,0.51866,1.10365,0.000594286,0.000594286,0.000594286
80,607.211,0.43923,0.38201,1.00357,0.8532,0.7931,0.84437,0.63999,0.63119,0.52922,1.14156,0.000580533,0.000580533,0.000580533
81,614.674,0.4576,0.38586,1.01748,0.8181,0.82891,0.85165,0.64153,0.6273,0.53628,1.13083,0.00056678,0.00056678,0.00056678
