epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,3058.2,0.96971,0.5783,1.03268,0.93625,0.89239,0.96144,0.81404,0.74699,0.43893,0.93014,0.00703,0.00703,0.00703
20,3216.75,0.96427,0.57398,1.03034,0.92373,0.91769,0.96413,0.81589,0.74917,0.432,0.9315,0.006865,0.006865,0.006865
21,3375.27,0.9562,0.5637,1.0256,0.92459,0.92205,0.96088,0.81524,0.74058,0.42988,0.92983,0.0067,0.0067,0.0067
22,3534.36,0.95152,0.56091,1.02398,0.92858,0.91921,0.96579,0.82077,0.7358,0.4231,0.92716,0.006535,0.006535,0.006535
23,3693.77,0.94786,0.55655,1.02262,0.92745,0.92072,0.96404,0.82012,0.73288,0.42097,0.92514,0.00637,0.00637,0.00637
24,3852.24,0.94061,0.55051,1.01965,0.92637,0.92222,0.9655,0.82316,0.72998,0.41939,0.92352,0.006205,0.006205,0.006205
25,4011.86,0.94062,0.54749,1.02047,0.93576,0.91963,0.96819,0.82586,0.72677,0.41154,0.92358,0.00604,0.00604,0.00604
26,4171.02,0.93026,0.54041,1.01782,0.92559,0.9217,0.96958,0.83018,0.72353,0.40654,0.92224,0.005875,0.005875,0.005875
27,4329.75,0.92449,0.53648,1.0137,0.93326,0.93125,0.97095,0.82964,0.71996,0.39906,0.9205,0.00571,0.00571,0.00571
28,4490.54,0.91999,0.53341,1.01133,0.93908,0.92087,0.97031,0.83368,0.71875,0.40089,0.92041,0.005545,0.005545,0.005545
29,4651.16,0.90955,0.52784,1.00684,0.93609,0.92291,0.97067,0.83468,0.71391,0.39355,0.91812,0.00538,0.00538,0.00538
30,4810.92,0.91077,0.52381,1.00666,0.93593,0.93264,0.9716,0.83878,0.71165,0.39356,0.91632,0.005215,0.005215,0.005215
31,4971.7,0.90451,0.51991,1.00351,0.93471,0.93238,0.97276,0.83797,0.70893,0.38797,0.91559,0.00505,0.00505,0.00505
32,5130.96,0.9009,0.51684,1.00302,0.93497,0.93531,0.97356,0.83916,0.70978,0.38805,0.91647,0.004885,0.004885,0.004885
33,5289.13,0.89583,0.51314,1.00279,0.93355,0.93846,0.97451,0.84149,0.70668,0.38363,0.9155,0.00472,0.00472,0.00472
34,5448.65,0.89207,0.50894,1.00015,0.94016,0.93615,0.97589,0.84114,0.70475,0.38572,0.91438,0.004555,0.004555,0.004555
35,5607.84,0.89197,0.50431,0.99979,0.94381,0.93653,0.97506,0.84236,0.7027,0.38044,0.91333,0.00439,0.00439,0.00439
36,5767.02,0.88763,0.50298,0.99908,0.93749,0.93643,0.9747,0.84295,0.70129,0.37771,0.91246,0.004225,0.004225,0.004225
37,5926.07,0.88181,0.49942,0.99574,0.94735,0.92782,0.97464,0.84243,0.69802,0.37709,0.91109,0.00406,0.00406,0.00406
38,6084.81,0.87323,0.4947,0.99338,0.94017,0.9353,0.9764,0.84463,0.69622,0.37344,0.91126,0.003895,0.003895,0.003895
39,6243.15,0.87148,0.49184,0.98952,0.95182,0.92924,0.97629,0.84483,0.69796,0.37358,0.91041,0.00373,0.00373,0.00373
40,6402.51,0.86908,0.48717,0.99082,0.94445,0.93665,0.97712,0.8475,0.69507,0.37116,0.91,0.003565,0.003565,0.003565
41,6561.6,0.86778,0.48868,0.98908,0.94001,0.94115,0.97753,0.84799,0.69349,0.36937,0.90986,0.0034,0.0034,0.0034
42,6721.71,0.85925,0.48137,0.9858,0.94757,0.93554,0.97729,0.84926,0.69298,0.36881,0.9089,0.003235,0.003235,0.003235
43,6880.98,0.86084,0.48115,0.9872,0.94726,0.93626,0.97773,0.84917,0.69059,0.3691,0.90832,0.00307,0.00307,0.00307
44,7039.23,0.85321,0.4776,0.98446,0.94511,0.93726,0.97839,0.84935,0.6893,0.36759,0.90803,0.002905,0.002905,0.002905
45,7199.51,0.85043,0.47268,0.98117,0.94414,0.94051,0.97893,0.85094,0.68879,0.36554,0.90737,0.00274,0.00274,0.00274
46,7357.77,0.8496,0.47039,0.98274,0.94322,0.94315,0.97875,0.85299,0.68696,0.36431,0.90621,0.002575,0.002575,0.002575
47,7517.46,0.84493,0.46975,0.98047,0.94437,0.94284,0.97787,0.85344,0.686,0.3629,0.90631,0.00241,0.00241,0.00241
48,7677.62,0.83875,0.46566,0.97891,0.94746,0.94429,0.9786,0.85381,0.68488,0.36096,0.90602,0.002245,0.002245,0.002245
49,7836.98,0.83313,0.46081,0.97593,0.94859,0.94162,0.97933,0.85429,0.68339,0.35841,0.90482,0.00208,0.00208,0.00208
50,7996.64,0.83142,0.45922,0.9764,0.94889,0.945,0.98001,0.85503,0.68245,0.35676,0.90461,0.001915,0.001915,0.001915
51,8196.43,0.82346,0.41331,0.98018,0.95142,0.94679,0.98089,0.85618,0.68143,0.35403,0.9047,0.00175,0.00175,0.00175
52,8352.03,0.81681,0.40771,0.97912,0.95382,0.94517,0.98125,0.8564,0.68001,0.35202,0.9043,0.001585,0.001585,0.001585
53,8507.42,0.81356,0.40402,0.97679,0.95359,0.94656,0.98105,0.85655,0.67927,0.3504,0.90394,0.00142,0.00142,0.00142
54,8662.95,0.80237,0.3981,0.97142,0.95344,0.94681,0.98089,0.85772,0.67851,0.34956,0.90377,0.001255,0.001255,0.001255
55,8817.55,0.7978,0.39551,0.97068,0.95395,0.94763,0.98157,0.8584,0.67788,0.34844,0.90359,0.00109,0.00109,0.00109
56,8972.7,0.79054,0.39018,0.96614,0.95712,0.94627,0.98196,0.85853,0.67689,0.34783,0.90346,0.000925,0.000925,0.000925
57,9128.44,0.78659,0.38601,0.96536,0.95522,0.94886,0.98184,0.85965,0.67649,0.34707,0.90329,0.00076,0.00076,0.00076
58,9283.11,0.78252,0.38419,0.96376,0.95651,0.94692,0.98183,0.85971,0.67597,0.34683,0.90293,0.000595,0.000595,0.000595
59,9438.61,0.77505,0.38037,0.96109,0.95576,0.94832,0.98147,0.85986,0.67579,0.34618,0.90294,0.00043,0.00043,0.00043
60,9593.76,0.77246,0.37778,0.95951,0.95442,0.94926,0.98159,0.86034,0.67534,0.34564,0.90268,0.000265,0.000265,0.000265
